# Sources: ESCO v1.2.1 (European Commission) + O*NET 29.0 (USDOL/ETA)
# See THIRD_PARTY_NOTICES.md.
# version_date: 2026-05-11
# source: O*NET Resource Center ESCO crosswalk (https://www.onetcenter.org/crosswalks.html)
esco_uri,esco_code,esco_title,onet_soc_code,onet_soc_title
http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,2511.8,ICT business analysis manager,15-1299.09,Information Technology Project Managers
http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,2511.9,ICT business analyst,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e,2512.1,cloud engineer,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e,2512.1,cloud engineer,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e,2512.1,cloud engineer,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,software analyst,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,software analyst,15-1211.01,Health Informatics Specialists
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,software analyst,15-1251.00,Computer Programmers
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,software analyst,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,software analyst,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,2512.3,software architect,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,2512.3,software architect,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,2512.3,software architect,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1251.00,Computer Programmers
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1254.00,Web Developers
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,software developer,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,2512.4.1,blockchain developer,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512.5,user interface developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512.5,user interface developer,15-1254.00,Web Developers
http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512.5,user interface developer,15-1255.00,Web and Digital Interface Designers
http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512.5,user interface developer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/9ebaf3f0-0be0-47b7-b2b1-b3b04130fa81,2513.1,digital games developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/9ebaf3f0-0be0-47b7-b2b1-b3b04130fa81,2513.1,digital games developer,15-1255.01,Video Game Designers
http://data.europa.eu/esco/occupation/092fdeeb-a76f-4ed2-b248-90fd6eaaffef,2513.2,search engine optimisation expert,13-1161.00,Market Research Analysts and Marketing Specialists
http://data.europa.eu/esco/occupation/092fdeeb-a76f-4ed2-b248-90fd6eaaffef,2513.2,search engine optimisation expert,13-1161.01,Search Marketing Strategists
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,2513.3,user interface designer,15-1255.00,Web and Digital Interface Designers
http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513.4,web content manager,15-1254.00,Web Developers
http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513.4,web content manager,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513.5,web developer,15-1251.00,Computer Programmers
http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513.5,web developer,15-1254.00,Web Developers
http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513.5,web developer,15-1255.00,Web and Digital Interface Designers
http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513.5,web developer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,2514.1,ICT application configurator,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1251.00,Computer Programmers
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1254.00,Web Developers
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,ICT application developer,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,2514.2.1,embedded systems software developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,2514.2.1,embedded systems software developer,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,2514.2.1,embedded systems software developer,17-2061.00,Computer Hardware Engineers
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514.2.2,mobile application developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514.2.2,mobile application developer,15-1254.00,Web Developers
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514.2.2,mobile application developer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514.2.2,mobile application developer,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b,2514.3,industrial mobile devices software developer,15-1251.00,Computer Programmers
http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b,2514.3,industrial mobile devices software developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,2514.4,numerical tool and process control programmer,51-4041.00,Machinists
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,2514.4,numerical tool and process control programmer,51-9161.00,Computer Numerically Controlled Tool Operators
http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,2514.4,numerical tool and process control programmer,51-9162.00,Computer Numerically Controlled Tool Programmers
http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519.1,data quality specialist,15-1243.01,Data Warehousing Specialists
http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519.1,data quality specialist,15-2041.00,Statisticians
http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,2519.2,ICT auditor manager,11-9199.00,"Managers, All Other"
http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,2519.3,ICT change and configuration manager,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,2519.4,ICT disaster recovery analyst,13-1199.04,Business Continuity Planners
http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,2519.4,ICT disaster recovery analyst,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,2519.4,ICT disaster recovery analyst,15-1299.06,Digital Forensics Analysts
http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,2519.5,ICT quality assurance manager,11-3051.01,Quality Control Systems Managers
http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,2519.5,ICT quality assurance manager,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519.6,ICT test analyst,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/106f79e4-6264-45f1-9e7a-297435cd684b,2519.7,software tester,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/33e4f026-a823-4ffc-99e4-60d3fe597a1e,2519.7.1,digital games tester,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/50af07f0-7a75-424e-a66d-5a9deea10f4c,2519.7.2,ICT accessibility tester,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,2519.7.3,ICT integration tester,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,2519.7.4,ICT system tester,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,2519.7.4,ICT system tester,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/5f50290d-f520-4a69-85c7-1390d2a4a8b6,2519.7.5,ICT usability tester,15-1253.00,Software Quality Assurance Analysts and Testers
http://data.europa.eu/esco/occupation/5f50290d-f520-4a69-85c7-1390d2a4a8b6,2519.7.5,ICT usability tester,15-1255.00,Web and Digital Interface Designers
http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521.1,database administrator,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521.1,database administrator,15-1243.00,Database Architects
http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521.1,database administrator,15-1243.01,Data Warehousing Specialists
http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521.1,database administrator,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,database designer,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,database designer,15-1243.00,Database Architects
http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,database designer,15-1243.01,Data Warehousing Specialists
http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,database designer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,database developer,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,database developer,15-1243.00,Database Architects
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,database developer,15-1243.01,Data Warehousing Specialists
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,database developer,15-1252.00,Software Developers
http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,database developer,15-1299.01,Web Administrators
http://data.europa.eu/esco/occupation/3d190639-90f8-4402-b1b3-a104a17e0d67,2521.4,database integrator,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/3d190639-90f8-4402-b1b3-a104a17e0d67,2521.4,database integrator,15-1243.00,Database Architects
http://data.europa.eu/esco/occupation/3d190639-90f8-4402-b1b3-a104a17e0d67,2521.4,database integrator,15-1243.01,Data Warehousing Specialists
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,data warehouse designer,15-1242.00,Database Administrators
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,data warehouse designer,15-1243.00,Database Architects
http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,data warehouse designer,15-1243.01,Data Warehousing Specialists
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.1,ICT system administrator,15-1231.00,Computer Network Support Specialists
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.1,ICT system administrator,15-1232.00,Computer User Support Specialists
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.1,ICT system administrator,15-1241.00,Computer Network Architects
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.1,ICT system administrator,15-1244.00,Network and Computer Systems Administrators
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,2522.1.1,ICT network administrator,15-1231.00,Computer Network Support Specialists
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,2522.1.1,ICT network administrator,15-1232.00,Computer User Support Specialists
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,2522.1.1,ICT network administrator,15-1241.00,Computer Network Architects
http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,2522.1.1,ICT network administrator,15-1244.00,Network and Computer Systems Administrators
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522.1.2,system configurator,15-1211.00,Computer Systems Analysts
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522.1.2,system configurator,15-1244.00,Network and Computer Systems Administrators
http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,2523.1,ICT capacity planner,15-1241.00,Computer Network Architects
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,ICT network architect,15-1231.00,Computer Network Support Specialists
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,ICT network architect,15-1241.00,Computer Network Architects
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,ICT network architect,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,ICT network engineer,15-1231.00,Computer Network Support Specialists
http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,ICT network engineer,15-1241.00,Computer Network Architects
http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,ICT network engineer,15-1241.01,Telecommunications Engineering Specialists
http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,ICT network engineer,15-1244.00,Network and Computer Systems Administrators
http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,ICT network engineer,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,ICT network engineer,15-1299.08,Computer Systems Engineers/Architects
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,2529.1,chief ICT security officer,13-1199.07,Security Management Specialists
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,2529.1,chief ICT security officer,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,2529.1,chief ICT security officer,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,2529.1,chief ICT security officer,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,digital forensics expert,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,digital forensics expert,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,digital forensics expert,15-1299.06,Digital Forensics Analysts
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,digital forensics expert,19-4092.00,Forensic Science Technicians
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,digital forensics expert,33-3021.06,Intelligence Analysts
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,embedded systems security engineer,13-1199.07,Security Management Specialists
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,embedded systems security engineer,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,embedded systems security engineer,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,embedded systems security engineer,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,embedded systems security engineer,15-1299.07,Blockchain Engineers
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529.4,ethical hacker,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529.4,ethical hacker,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529.4,ethical hacker,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529.4,ethical hacker,15-1299.06,Digital Forensics Analysts
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,2529.5,ICT resilience manager,13-1199.04,Business Continuity Planners
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,2529.5,ICT resilience manager,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,2529.5,ICT resilience manager,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,ICT security administrator,13-1199.04,Business Continuity Planners
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,ICT security administrator,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,ICT security administrator,15-1244.00,Network and Computer Systems Administrators
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,ICT security administrator,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,ICT security administrator,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,ICT security engineer,13-1199.04,Business Continuity Planners
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,ICT security engineer,13-1199.07,Security Management Specialists
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,ICT security engineer,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,ICT security engineer,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,ICT security engineer,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,ICT security engineer,15-1299.06,Digital Forensics Analysts
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,11-3021.00,Computer and Information Systems Managers
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,11-9199.08,Loss Prevention Managers
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,13-1199.04,Business Continuity Planners
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,13-1199.07,Security Management Specialists
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,15-1212.00,Information Security Analysts
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,15-1299.04,Penetration Testers
http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,ICT security manager,15-1299.05,Information Security Engineers
http://data.europa.eu/esco/occupation/812c217d-32b7-4f6a-9faf-993d3577ac7f,2529.9,knowledge engineer,15-1221.00,Computer and Information Research Scientists
http://data.europa.eu/esco/occupation/812c217d-32b7-4f6a-9faf-993d3577ac7f,2529.9,knowledge engineer,15-1243.00,Database Architects
http://data.europa.eu/esco/occupation/812c217d-32b7-4f6a-9faf-993d3577ac7f,2529.9,knowledge engineer,15-2051.00,Data Scientists
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611.1,lawyer,23-1011.00,Lawyers
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611.1,lawyer,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611.1,lawyer,23-2011.00,Paralegals and Legal Assistants
http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,2611.1.1,corporate lawyer,23-1011.00,Lawyers
http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,2611.1.1,corporate lawyer,23-2011.00,Paralegals and Legal Assistants
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,13-1041.06,Coroners
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,19-4092.00,Forensic Science Technicians
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,23-1011.00,Lawyers
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,23-1022.00,"Arbitrators, Mediators, and Conciliators"
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,prosecutor,33-3011.00,Bailiffs
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,13-1041.06,Coroners
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,23-1011.00,Lawyers
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,23-1012.00,Judicial Law Clerks
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,23-1022.00,"Arbitrators, Mediators, and Conciliators"
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,judge,33-3011.00,Bailiffs
http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,supreme court judge,23-1011.00,Lawyers
http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,supreme court judge,23-1012.00,Judicial Law Clerks
http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,supreme court judge,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,supreme court judge,23-1022.00,"Arbitrators, Mediators, and Conciliators"
http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,supreme court judge,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,supreme court judge,33-3011.00,Bailiffs
http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791,2619.1,contract manager,11-9199.00,"Managers, All Other"
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,2619.10,notary,23-1012.00,Judicial Law Clerks
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,2619.10,notary,23-1022.00,"Arbitrators, Mediators, and Conciliators"
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,2619.10,notary,23-2011.00,Paralegals and Legal Assistants
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,2619.10,notary,23-2093.00,"Title Examiners, Abstractors, and Searchers"
